"sourceId","IDtype"
"HMDB0091291","hmdb"
"HMDB0091292","hmdb"
"HMDB0091293","hmdb"
"HMDB0091294","hmdb"
"HMDB0091295","hmdb"
"HMDB0091296","hmdb"
"HMDB0091297","hmdb"
"HMDB0091298","hmdb"
"HMDB0091299","hmdb"
"HMDB0091300","hmdb"
"HMDB0091301","hmdb"
"HMDB0091302","hmdb"
"HMDB0091303","hmdb"
"HMDB0091304","hmdb"
"HMDB0091305","hmdb"
"HMDB0091306","hmdb"
"HMDB0091307","hmdb"
"HMDB0091308","hmdb"
"HMDB0091309","hmdb"
"HMDB0091310","hmdb"
"HMDB0091311","hmdb"
"HMDB0091312","hmdb"
"HMDB0091313","hmdb"
"HMDB0091314","hmdb"
"HMDB0091315","hmdb"
"HMDB0091316","hmdb"
"HMDB0091317","hmdb"
"HMDB0091318","hmdb"
"HMDB0091319","hmdb"
"HMDB0091320","hmdb"
"HMDB0091321","hmdb"
"HMDB0091322","hmdb"
"HMDB0091323","hmdb"
"HMDB0091324","hmdb"
"HMDB0091325","hmdb"
"HMDB0091326","hmdb"
"HMDB0091327","hmdb"
"HMDB0091328","hmdb"
"HMDB0091329","hmdb"
"HMDB0091330","hmdb"
"HMDB0091331","hmdb"
"HMDB0091332","hmdb"
"HMDB0091333","hmdb"
"HMDB0091334","hmdb"
"HMDB0091335","hmdb"
"HMDB0091336","hmdb"
"HMDB0091337","hmdb"
"HMDB0091338","hmdb"
"HMDB0091339","hmdb"
"HMDB0091340","hmdb"
"HMDB0091341","hmdb"
"HMDB0091342","hmdb"
"HMDB0091343","hmdb"
"HMDB0091344","hmdb"
"HMDB0091345","hmdb"
"HMDB0091346","hmdb"
"HMDB0091347","hmdb"
"HMDB0091348","hmdb"
"HMDB0091349","hmdb"
"HMDB0091350","hmdb"
"HMDB0091351","hmdb"
"HMDB0091352","hmdb"
"HMDB0091353","hmdb"
"HMDB0091354","hmdb"
"HMDB0091355","hmdb"
"HMDB0091356","hmdb"
"HMDB0091357","hmdb"
"HMDB0091358","hmdb"
"HMDB0091359","hmdb"
"HMDB0091360","hmdb"
"HMDB0091361","hmdb"
"HMDB0091362","hmdb"
"HMDB0091363","hmdb"
"HMDB0091364","hmdb"
"HMDB0091365","hmdb"
"HMDB0091366","hmdb"
"HMDB0091367","hmdb"
"HMDB0091368","hmdb"
"HMDB0091369","hmdb"
"HMDB0091370","hmdb"
"HMDB0091371","hmdb"
"HMDB0091372","hmdb"
"HMDB0091373","hmdb"
"HMDB0091374","hmdb"
"HMDB0091375","hmdb"
"HMDB0091376","hmdb"
"HMDB0091377","hmdb"
"HMDB0091378","hmdb"
"HMDB0091379","hmdb"
"HMDB0091380","hmdb"
"HMDB0091381","hmdb"
"HMDB0091382","hmdb"
"HMDB0091383","hmdb"
"HMDB0091384","hmdb"
"HMDB0091385","hmdb"
"HMDB0091386","hmdb"
"HMDB0091387","hmdb"
"HMDB0091388","hmdb"
"HMDB0091389","hmdb"
"HMDB0091390","hmdb"
"HMDB0091391","hmdb"
"HMDB0091392","hmdb"
"HMDB0091393","hmdb"
"HMDB0091394","hmdb"
"HMDB0091395","hmdb"
"HMDB0091396","hmdb"
"HMDB0091397","hmdb"
"HMDB0091398","hmdb"
"HMDB0091399","hmdb"
"HMDB0091400","hmdb"
"HMDB0091401","hmdb"
"HMDB0091402","hmdb"
"HMDB0091403","hmdb"
"HMDB0091404","hmdb"
"HMDB0091405","hmdb"
"HMDB0091406","hmdb"
"HMDB0091407","hmdb"
"HMDB0091408","hmdb"
"HMDB0091409","hmdb"
"HMDB0091410","hmdb"
"HMDB0091411","hmdb"
"HMDB0091412","hmdb"
"HMDB0091413","hmdb"
"HMDB0091414","hmdb"
"HMDB0091415","hmdb"
"HMDB0091416","hmdb"
"HMDB0091417","hmdb"
"HMDB0091418","hmdb"
"HMDB0091419","hmdb"
"HMDB0091420","hmdb"
"HMDB0091421","hmdb"
"HMDB0091422","hmdb"
"HMDB0091423","hmdb"
"HMDB0091424","hmdb"
"HMDB0091425","hmdb"
"HMDB0091426","hmdb"
"HMDB0091427","hmdb"
"HMDB0091428","hmdb"
"HMDB0091429","hmdb"
"HMDB0091430","hmdb"
"HMDB0091431","hmdb"
"HMDB0091432","hmdb"
"HMDB0091433","hmdb"
"HMDB0091434","hmdb"
"HMDB0091435","hmdb"
"HMDB0091436","hmdb"
"HMDB0091437","hmdb"
"HMDB0091438","hmdb"
"HMDB0091439","hmdb"
"HMDB0091440","hmdb"
"HMDB0091441","hmdb"
"HMDB0091442","hmdb"
"HMDB0091443","hmdb"
"HMDB0091444","hmdb"
"HMDB0091445","hmdb"
"HMDB0091446","hmdb"
"HMDB0091447","hmdb"
"HMDB0091448","hmdb"
"HMDB0091449","hmdb"
"HMDB0091450","hmdb"
"HMDB0091451","hmdb"
"HMDB0091452","hmdb"
"HMDB0091453","hmdb"
"HMDB0091454","hmdb"
"HMDB0091455","hmdb"
"HMDB0091456","hmdb"
"HMDB0091457","hmdb"
"HMDB0091458","hmdb"
"HMDB0091459","hmdb"
"HMDB0091460","hmdb"
"HMDB0091461","hmdb"
"HMDB0091462","hmdb"
"HMDB0091463","hmdb"
"HMDB0091464","hmdb"
"HMDB0091465","hmdb"
"HMDB0091466","hmdb"
"HMDB0091467","hmdb"
"HMDB0091468","hmdb"
"HMDB0091469","hmdb"
"HMDB0091470","hmdb"
"HMDB0091471","hmdb"
"HMDB0091472","hmdb"
"HMDB0091473","hmdb"
"HMDB0091474","hmdb"
"HMDB0091475","hmdb"
"HMDB0091476","hmdb"
"HMDB0091477","hmdb"
"HMDB0091478","hmdb"
"HMDB0091479","hmdb"
"HMDB0091480","hmdb"
"HMDB0091481","hmdb"
"HMDB0091482","hmdb"
"HMDB0091483","hmdb"
"HMDB0091484","hmdb"
"HMDB0091485","hmdb"
"HMDB0091486","hmdb"
"HMDB0091487","hmdb"
"HMDB0091488","hmdb"
"HMDB0091489","hmdb"
"HMDB0091490","hmdb"
"HMDB0091491","hmdb"
"HMDB0091492","hmdb"
"HMDB0091493","hmdb"
"HMDB0091494","hmdb"
"HMDB0091495","hmdb"
"HMDB0091496","hmdb"
"HMDB0091497","hmdb"
"HMDB0091498","hmdb"
"HMDB0091499","hmdb"
"HMDB0091500","hmdb"
"HMDB0091501","hmdb"
"HMDB0091502","hmdb"
"HMDB0091503","hmdb"
"HMDB0091504","hmdb"
"HMDB0091505","hmdb"
"HMDB0091506","hmdb"
"HMDB0091507","hmdb"
"HMDB0091508","hmdb"
"HMDB0091509","hmdb"
"HMDB0091510","hmdb"
"HMDB0091511","hmdb"
"HMDB0091512","hmdb"
"HMDB0091513","hmdb"
"HMDB0091514","hmdb"
"HMDB0091515","hmdb"
"HMDB0091516","hmdb"
"HMDB0091517","hmdb"
"HMDB0091518","hmdb"
"HMDB0091519","hmdb"
"HMDB0091520","hmdb"
"HMDB0091521","hmdb"
"HMDB0091522","hmdb"
"HMDB0091523","hmdb"
"HMDB0091524","hmdb"
"HMDB0091525","hmdb"
"HMDB0091526","hmdb"
"HMDB0091527","hmdb"
"HMDB0091528","hmdb"
"HMDB0091529","hmdb"
"HMDB0091530","hmdb"
"HMDB0091531","hmdb"
"HMDB0091532","hmdb"
"HMDB0091533","hmdb"
"HMDB0091534","hmdb"
"HMDB0091535","hmdb"
"HMDB0091536","hmdb"
"HMDB0091537","hmdb"
"HMDB0091538","hmdb"
"HMDB0091539","hmdb"
"HMDB0091540","hmdb"
"HMDB0091541","hmdb"
"HMDB0091542","hmdb"
"HMDB0091543","hmdb"
"HMDB0091544","hmdb"
"HMDB0091545","hmdb"
"HMDB0091546","hmdb"
"HMDB0091547","hmdb"
"HMDB0091548","hmdb"
"HMDB0091549","hmdb"
"HMDB0091550","hmdb"
"HMDB0091551","hmdb"
"HMDB0091552","hmdb"
"HMDB0091553","hmdb"
"HMDB0091554","hmdb"
"HMDB0091555","hmdb"
"HMDB0091556","hmdb"
"HMDB0091557","hmdb"
"HMDB0091558","hmdb"
"HMDB0091559","hmdb"
"HMDB0091560","hmdb"
"HMDB0091561","hmdb"
"HMDB0091562","hmdb"
"HMDB0091563","hmdb"
"HMDB0091564","hmdb"
"HMDB0091565","hmdb"
"HMDB0091566","hmdb"
"HMDB0091567","hmdb"
"HMDB0091568","hmdb"
"HMDB0091569","hmdb"
"HMDB0091570","hmdb"
"HMDB0091571","hmdb"
"HMDB0091572","hmdb"
"HMDB0091573","hmdb"
"HMDB0091574","hmdb"
"HMDB0091575","hmdb"
"HMDB0091576","hmdb"
"HMDB0091577","hmdb"
"HMDB0091578","hmdb"
"HMDB0091579","hmdb"
"HMDB0091580","hmdb"
"HMDB0091581","hmdb"
"HMDB0091582","hmdb"
"HMDB0091583","hmdb"
"HMDB0091584","hmdb"
"HMDB0091585","hmdb"
"HMDB0091586","hmdb"
"HMDB0091587","hmdb"
"HMDB0091588","hmdb"
"HMDB0091589","hmdb"
"HMDB0091590","hmdb"
"HMDB0091591","hmdb"
"HMDB0091592","hmdb"
"HMDB0091593","hmdb"
"HMDB0091594","hmdb"
"HMDB0091595","hmdb"
"HMDB0091596","hmdb"
"HMDB0091597","hmdb"
"HMDB0091598","hmdb"
"HMDB0091599","hmdb"
"HMDB0091600","hmdb"
"HMDB0091601","hmdb"
"HMDB0091602","hmdb"
"HMDB0091603","hmdb"
"HMDB0091604","hmdb"
"HMDB0091605","hmdb"
"HMDB0091606","hmdb"
"HMDB0091607","hmdb"
"HMDB0091608","hmdb"
"HMDB0091609","hmdb"
"HMDB0091610","hmdb"
"HMDB0091611","hmdb"
"HMDB0091612","hmdb"
"HMDB0091613","hmdb"
"HMDB0091614","hmdb"
"HMDB0091615","hmdb"
"HMDB0091616","hmdb"
"HMDB0091617","hmdb"
"HMDB0091618","hmdb"
"HMDB0091619","hmdb"
"HMDB0091620","hmdb"
"HMDB0091621","hmdb"
"HMDB0091622","hmdb"
"HMDB0091623","hmdb"
"HMDB0091624","hmdb"
"HMDB0091625","hmdb"
"HMDB0091626","hmdb"
"HMDB0091627","hmdb"
"HMDB0091628","hmdb"
"HMDB0091629","hmdb"
"HMDB0091630","hmdb"
"HMDB0091631","hmdb"
"HMDB0091632","hmdb"
"HMDB0091633","hmdb"
"HMDB0091634","hmdb"
"HMDB0091635","hmdb"
"HMDB0091636","hmdb"
"HMDB0091637","hmdb"
"HMDB0091638","hmdb"
"HMDB0091639","hmdb"
"HMDB0091640","hmdb"
"HMDB0091641","hmdb"
"HMDB0091642","hmdb"
"HMDB0091643","hmdb"
"HMDB0091644","hmdb"
"HMDB0091645","hmdb"
"HMDB0091646","hmdb"
"HMDB0091647","hmdb"
"HMDB0091648","hmdb"
"HMDB0091649","hmdb"
"HMDB0091650","hmdb"
"HMDB0091651","hmdb"
"HMDB0091652","hmdb"
"HMDB0091653","hmdb"
"HMDB0091654","hmdb"
"HMDB0091655","hmdb"
"HMDB0091656","hmdb"
"HMDB0091657","hmdb"
"HMDB0091658","hmdb"
"HMDB0091659","hmdb"
"HMDB0091660","hmdb"
"HMDB0091661","hmdb"
"HMDB0091662","hmdb"
"HMDB0091663","hmdb"
"HMDB0091664","hmdb"
"HMDB0091665","hmdb"
"HMDB0091666","hmdb"
"HMDB0091667","hmdb"
"HMDB0091668","hmdb"
"HMDB0091669","hmdb"
"HMDB0091670","hmdb"
"HMDB0091671","hmdb"
"HMDB0091672","hmdb"
"HMDB0091673","hmdb"
"HMDB0091674","hmdb"
"HMDB0091675","hmdb"
"HMDB0091676","hmdb"
"HMDB0091677","hmdb"
"HMDB0091678","hmdb"
"HMDB0091679","hmdb"
"HMDB0091680","hmdb"
"HMDB0091681","hmdb"
"HMDB0091682","hmdb"
"HMDB0091683","hmdb"
"HMDB0091684","hmdb"
"HMDB0091685","hmdb"
"HMDB0091686","hmdb"
"HMDB0091687","hmdb"
"HMDB0091688","hmdb"
"HMDB0091689","hmdb"
"HMDB0091690","hmdb"
"HMDB0091691","hmdb"
"HMDB0091692","hmdb"
"HMDB0091693","hmdb"
"HMDB0091694","hmdb"
"HMDB0091695","hmdb"
"HMDB0091696","hmdb"
"HMDB0091697","hmdb"
"HMDB0091698","hmdb"
"HMDB0091699","hmdb"
"HMDB0091700","hmdb"
"HMDB0091701","hmdb"
"HMDB0091702","hmdb"
"HMDB0091703","hmdb"
"HMDB0091704","hmdb"
"HMDB0091705","hmdb"
"HMDB0091706","hmdb"
"HMDB0091707","hmdb"
"HMDB0091708","hmdb"
"HMDB0091709","hmdb"
"HMDB0091710","hmdb"
"HMDB0091711","hmdb"
"HMDB0091712","hmdb"
"HMDB0091713","hmdb"
"HMDB0091714","hmdb"
"HMDB0091715","hmdb"
"HMDB0091716","hmdb"
"HMDB0091717","hmdb"
"HMDB0091718","hmdb"
"HMDB0091719","hmdb"
"HMDB0091720","hmdb"
"HMDB0091721","hmdb"
"HMDB0091722","hmdb"
"HMDB0091723","hmdb"
"HMDB0091724","hmdb"
"HMDB0091725","hmdb"
"HMDB0091726","hmdb"
"HMDB0091727","hmdb"
"HMDB0091728","hmdb"
"HMDB0091729","hmdb"
"HMDB0091730","hmdb"
"HMDB0091731","hmdb"
"HMDB0091732","hmdb"
"HMDB0091733","hmdb"
"HMDB0091734","hmdb"
"HMDB0091735","hmdb"
"HMDB0091736","hmdb"
"HMDB0091737","hmdb"
"HMDB0091738","hmdb"
"HMDB0091739","hmdb"
"HMDB0091740","hmdb"
"HMDB0091741","hmdb"
"HMDB0091742","hmdb"
"HMDB0091743","hmdb"
"HMDB0091744","hmdb"
"HMDB0091745","hmdb"
"HMDB0091746","hmdb"
"HMDB0091747","hmdb"
"HMDB0091748","hmdb"
"HMDB0091749","hmdb"
"HMDB0091750","hmdb"
"HMDB0091751","hmdb"
"HMDB0091752","hmdb"
"HMDB0091753","hmdb"
"HMDB0091754","hmdb"
"HMDB0091755","hmdb"
"HMDB0091756","hmdb"
"HMDB0091757","hmdb"
"HMDB0091758","hmdb"
"HMDB0091759","hmdb"
"HMDB0091760","hmdb"
"HMDB0091761","hmdb"
"HMDB0091762","hmdb"
"HMDB0091763","hmdb"
"HMDB0091764","hmdb"
"HMDB0091765","hmdb"
"HMDB0091766","hmdb"
"HMDB0091767","hmdb"
"HMDB0091768","hmdb"
"HMDB0091769","hmdb"
"HMDB0091770","hmdb"
"HMDB0091771","hmdb"
"HMDB0091772","hmdb"
"HMDB0091773","hmdb"
"HMDB0091774","hmdb"
"HMDB0091775","hmdb"
"HMDB0091776","hmdb"
"HMDB0091777","hmdb"
"HMDB0091778","hmdb"
"HMDB0091779","hmdb"
"HMDB0091780","hmdb"
"HMDB0091781","hmdb"
"HMDB0091782","hmdb"
"HMDB0091783","hmdb"
"HMDB0091784","hmdb"
"HMDB0091785","hmdb"
"HMDB0091786","hmdb"
"HMDB0091787","hmdb"
"HMDB0091788","hmdb"
"HMDB0091789","hmdb"
"HMDB0091790","hmdb"
"HMDB0091791","hmdb"
"HMDB0091792","hmdb"
"HMDB0091793","hmdb"
"HMDB0091794","hmdb"
"HMDB0091795","hmdb"
"HMDB0091796","hmdb"
"HMDB0091797","hmdb"
"HMDB0091798","hmdb"
"HMDB0091799","hmdb"
"HMDB0091800","hmdb"
"HMDB0091801","hmdb"
"HMDB0091802","hmdb"
"HMDB0091803","hmdb"
"HMDB0091804","hmdb"
"HMDB0091805","hmdb"
"HMDB0091806","hmdb"
"HMDB0091807","hmdb"
"HMDB0091808","hmdb"
"HMDB0091809","hmdb"
"HMDB0091810","hmdb"
"HMDB0091811","hmdb"
"HMDB0091812","hmdb"
"HMDB0091813","hmdb"
"HMDB0091814","hmdb"
"HMDB0091815","hmdb"
"HMDB0091816","hmdb"
"HMDB0091817","hmdb"
"HMDB0091818","hmdb"
"HMDB0091819","hmdb"
"HMDB0091820","hmdb"
"HMDB0091821","hmdb"
"HMDB0091822","hmdb"
"HMDB0091823","hmdb"
"HMDB0091824","hmdb"
"HMDB0091825","hmdb"
"HMDB0091826","hmdb"
"HMDB0091827","hmdb"
"HMDB0091828","hmdb"
"HMDB0091829","hmdb"
"HMDB0091830","hmdb"
"HMDB0091831","hmdb"
"HMDB0091832","hmdb"
"HMDB0091833","hmdb"
"HMDB0091834","hmdb"
"HMDB0091835","hmdb"
"HMDB0091836","hmdb"
"HMDB0091837","hmdb"
"HMDB0091838","hmdb"
"HMDB0091839","hmdb"
"HMDB0091840","hmdb"
"HMDB0091841","hmdb"
"HMDB0091842","hmdb"
"HMDB0091843","hmdb"
"HMDB0091844","hmdb"
"HMDB0091845","hmdb"
"HMDB0091846","hmdb"
"HMDB0091847","hmdb"
"HMDB0091848","hmdb"
"HMDB0091849","hmdb"
"HMDB0091850","hmdb"
"HMDB0091851","hmdb"
"HMDB0091852","hmdb"
"HMDB0091853","hmdb"
"HMDB0091854","hmdb"
"HMDB0091855","hmdb"
"HMDB0091856","hmdb"
"HMDB0091857","hmdb"
"HMDB0091858","hmdb"
"HMDB0091859","hmdb"
"HMDB0091860","hmdb"
"HMDB0091861","hmdb"
"HMDB0091862","hmdb"
"HMDB0091863","hmdb"
"HMDB0091864","hmdb"
"HMDB0091865","hmdb"
"HMDB0091866","hmdb"
"HMDB0091867","hmdb"
"HMDB0091868","hmdb"
"HMDB0091869","hmdb"
"HMDB0091870","hmdb"
"HMDB0091871","hmdb"
"HMDB0091872","hmdb"
"HMDB0091873","hmdb"
"HMDB0091874","hmdb"
"HMDB0091875","hmdb"
"HMDB0091876","hmdb"
"HMDB0091877","hmdb"
"HMDB0091878","hmdb"
"HMDB0091879","hmdb"
"HMDB0091880","hmdb"
"HMDB0091881","hmdb"
"HMDB0091882","hmdb"
"HMDB0091883","hmdb"
"HMDB0091884","hmdb"
"HMDB0091885","hmdb"
"HMDB0091886","hmdb"
"HMDB0091887","hmdb"
"HMDB0091888","hmdb"
"HMDB0091889","hmdb"
"HMDB0091890","hmdb"
"HMDB0091891","hmdb"
"HMDB0091892","hmdb"
"HMDB0091893","hmdb"
"HMDB0091894","hmdb"
"HMDB0091895","hmdb"
"HMDB0091896","hmdb"
"HMDB0091897","hmdb"
"HMDB0091898","hmdb"
"HMDB0091899","hmdb"
"HMDB0091900","hmdb"
"HMDB0091901","hmdb"
"HMDB0091902","hmdb"
"HMDB0091903","hmdb"
"HMDB0091904","hmdb"
"HMDB0091905","hmdb"
"HMDB0091906","hmdb"
"HMDB0091907","hmdb"
"HMDB0091908","hmdb"
"HMDB0091909","hmdb"
"HMDB0091910","hmdb"
"HMDB0091911","hmdb"
"HMDB0091912","hmdb"
"HMDB0091913","hmdb"
"HMDB0091914","hmdb"
"HMDB0091915","hmdb"
"HMDB0091916","hmdb"
"HMDB0091917","hmdb"
"HMDB0091918","hmdb"
"HMDB0091919","hmdb"
"HMDB0091920","hmdb"
"HMDB0091921","hmdb"
"HMDB0091922","hmdb"
"HMDB0091923","hmdb"
"HMDB0091924","hmdb"
"HMDB0091925","hmdb"
"HMDB0091926","hmdb"
"HMDB0091927","hmdb"
"HMDB0091928","hmdb"
"HMDB0091929","hmdb"
"HMDB0091930","hmdb"
"HMDB0091931","hmdb"
"HMDB0091932","hmdb"
"HMDB0091933","hmdb"
"HMDB0091934","hmdb"
"HMDB0091935","hmdb"
"HMDB0091936","hmdb"
"HMDB0091937","hmdb"
"HMDB0091938","hmdb"
"HMDB0091939","hmdb"
"HMDB0091940","hmdb"
"HMDB0091941","hmdb"
"HMDB0091942","hmdb"
"HMDB0091943","hmdb"
"HMDB0091944","hmdb"
"HMDB0091945","hmdb"
"HMDB0091946","hmdb"
"HMDB0091947","hmdb"
"HMDB0091948","hmdb"
"HMDB0091949","hmdb"
"HMDB0091950","hmdb"
"HMDB0091951","hmdb"
"HMDB0091952","hmdb"
"HMDB0091953","hmdb"
"HMDB0091954","hmdb"
"HMDB0091955","hmdb"
"HMDB0091956","hmdb"
"HMDB0091957","hmdb"
"HMDB0091958","hmdb"
"HMDB0091959","hmdb"
"HMDB0091960","hmdb"
"HMDB0091961","hmdb"
"HMDB0091962","hmdb"
"HMDB0091963","hmdb"
"HMDB0091964","hmdb"
"HMDB0091965","hmdb"
"HMDB0091966","hmdb"
"HMDB0091967","hmdb"
"HMDB0091968","hmdb"
"HMDB0091969","hmdb"
"HMDB0091970","hmdb"
"HMDB0091971","hmdb"
"HMDB0091972","hmdb"
"HMDB0091973","hmdb"
"HMDB0091974","hmdb"
"HMDB0091975","hmdb"
"HMDB0091976","hmdb"
"HMDB0091977","hmdb"
"HMDB0091978","hmdb"
"HMDB0091979","hmdb"
"HMDB0091980","hmdb"
"HMDB0091981","hmdb"
"HMDB0091982","hmdb"
"HMDB0091983","hmdb"
"HMDB0091984","hmdb"
"HMDB0091985","hmdb"
"HMDB0091986","hmdb"
"HMDB0091987","hmdb"
"HMDB0091988","hmdb"
"HMDB0091989","hmdb"
"HMDB0091990","hmdb"
"HMDB0091991","hmdb"
"HMDB0091992","hmdb"
"HMDB0091993","hmdb"
"HMDB0091994","hmdb"
"HMDB0091995","hmdb"
"HMDB0091996","hmdb"
"HMDB0091997","hmdb"
"HMDB0091998","hmdb"
"HMDB0091999","hmdb"
"HMDB0092000","hmdb"
"HMDB0092001","hmdb"
"HMDB0092002","hmdb"
"HMDB0092003","hmdb"
"HMDB0092004","hmdb"
"HMDB0092005","hmdb"
"HMDB0092006","hmdb"
"HMDB0092007","hmdb"
"HMDB0092008","hmdb"
"HMDB0092009","hmdb"
"HMDB0092010","hmdb"
"HMDB0092011","hmdb"
"HMDB0092012","hmdb"
"HMDB0092013","hmdb"
"HMDB0092014","hmdb"
"HMDB0092015","hmdb"
"HMDB0092016","hmdb"
"HMDB0092017","hmdb"
"HMDB0092018","hmdb"
"HMDB0092019","hmdb"
"HMDB0092020","hmdb"
"HMDB0092021","hmdb"
"HMDB0092022","hmdb"
"HMDB0092023","hmdb"
"HMDB0092024","hmdb"
"HMDB0092025","hmdb"
"HMDB0092026","hmdb"
"HMDB0092027","hmdb"
"HMDB0092028","hmdb"
"HMDB0092029","hmdb"
"HMDB0092030","hmdb"
"HMDB0092031","hmdb"
"HMDB0092032","hmdb"
"HMDB0092033","hmdb"
"HMDB0092034","hmdb"
"HMDB0092035","hmdb"
"HMDB0092036","hmdb"
"HMDB0092037","hmdb"
"HMDB0092038","hmdb"
"HMDB0092039","hmdb"
"HMDB0092040","hmdb"
"HMDB0092041","hmdb"
"HMDB0092042","hmdb"
"HMDB0092043","hmdb"
"HMDB0092044","hmdb"
"HMDB0092045","hmdb"
"HMDB0092046","hmdb"
"HMDB0092047","hmdb"
"HMDB0092048","hmdb"
"HMDB0092049","hmdb"
"HMDB0092050","hmdb"
"HMDB0092051","hmdb"
"HMDB0092052","hmdb"
"HMDB0092053","hmdb"
"HMDB0092054","hmdb"
"HMDB0092055","hmdb"
"HMDB0092056","hmdb"
"HMDB0092057","hmdb"
"HMDB0092058","hmdb"
"HMDB0092059","hmdb"
"HMDB0092060","hmdb"
"HMDB0092061","hmdb"
"HMDB0092062","hmdb"
"HMDB0092063","hmdb"
"HMDB0092064","hmdb"
"HMDB0092065","hmdb"
"HMDB0092066","hmdb"
"HMDB0092067","hmdb"
"HMDB0092068","hmdb"
"HMDB0092069","hmdb"
"HMDB0092070","hmdb"
"HMDB0092071","hmdb"
"HMDB0092072","hmdb"
"HMDB0092073","hmdb"
"HMDB0092074","hmdb"
"HMDB0092075","hmdb"
"HMDB0092076","hmdb"
"HMDB0092077","hmdb"
"HMDB0092078","hmdb"
"HMDB0092079","hmdb"
"HMDB0092080","hmdb"
"HMDB0092081","hmdb"
"HMDB0092082","hmdb"
"HMDB0092083","hmdb"
"HMDB0092084","hmdb"
"HMDB0092085","hmdb"
"HMDB0092086","hmdb"
"HMDB0092087","hmdb"
"HMDB0092088","hmdb"
"HMDB0092089","hmdb"
"HMDB0092090","hmdb"
"HMDB0092091","hmdb"
"HMDB0092092","hmdb"
"HMDB0092093","hmdb"
"HMDB0092094","hmdb"
"HMDB0092095","hmdb"
"HMDB0092096","hmdb"
"HMDB0092097","hmdb"
"HMDB0092098","hmdb"
"HMDB0092099","hmdb"
"HMDB0092100","hmdb"
"HMDB0092101","hmdb"
"HMDB0092102","hmdb"
"HMDB0092103","hmdb"
"HMDB0092104","hmdb"
"HMDB0092105","hmdb"
"HMDB0092106","hmdb"
"HMDB0092107","hmdb"
"HMDB0092108","hmdb"
"HMDB0092109","hmdb"
"HMDB0092110","hmdb"
"HMDB0092111","hmdb"
"HMDB0092112","hmdb"
"HMDB0092113","hmdb"
"HMDB0092114","hmdb"
"HMDB0092115","hmdb"
"HMDB0092116","hmdb"
"HMDB0092117","hmdb"
"HMDB0092118","hmdb"
"HMDB0092119","hmdb"
"HMDB0092120","hmdb"
"HMDB0092121","hmdb"
"HMDB0092122","hmdb"
"HMDB0092123","hmdb"
"HMDB0092124","hmdb"
"HMDB0092125","hmdb"
"HMDB0092126","hmdb"
"HMDB0092127","hmdb"
"HMDB0092128","hmdb"
"HMDB0092129","hmdb"
"HMDB0092130","hmdb"
"HMDB0092131","hmdb"
"HMDB0092132","hmdb"
"HMDB0092133","hmdb"
"HMDB0092134","hmdb"
"HMDB0092135","hmdb"
"HMDB0092136","hmdb"
"HMDB0092137","hmdb"
"HMDB0092138","hmdb"
"HMDB0092139","hmdb"
"HMDB0092140","hmdb"
"HMDB0092141","hmdb"
"HMDB0092142","hmdb"
"HMDB0092143","hmdb"
"HMDB0092144","hmdb"
"HMDB0092145","hmdb"
"HMDB0092146","hmdb"
"HMDB0092147","hmdb"
"HMDB0092148","hmdb"
"HMDB0092149","hmdb"
"HMDB0092150","hmdb"
"HMDB0092151","hmdb"
"HMDB0092152","hmdb"
"HMDB0092153","hmdb"
"HMDB0092154","hmdb"
"HMDB0092155","hmdb"
"HMDB0092156","hmdb"
"HMDB0092157","hmdb"
"HMDB0092158","hmdb"
"HMDB0092159","hmdb"
"HMDB0092160","hmdb"
"HMDB0092161","hmdb"
"HMDB0092162","hmdb"
"HMDB0092163","hmdb"
"HMDB0092164","hmdb"
"HMDB0092165","hmdb"
"HMDB0092166","hmdb"
"HMDB0092167","hmdb"
"HMDB0092168","hmdb"
"HMDB0092169","hmdb"
"HMDB0092170","hmdb"
"HMDB0092171","hmdb"
"HMDB0092172","hmdb"
"HMDB0092173","hmdb"
"HMDB0092174","hmdb"
"HMDB0092175","hmdb"
"HMDB0092176","hmdb"
"HMDB0092177","hmdb"
"HMDB0092178","hmdb"
"HMDB0092179","hmdb"
"HMDB0092180","hmdb"
"HMDB0092181","hmdb"
"HMDB0092182","hmdb"
"HMDB0092183","hmdb"
"HMDB0092184","hmdb"
"HMDB0092185","hmdb"
"HMDB0092186","hmdb"
"HMDB0092187","hmdb"
"HMDB0092188","hmdb"
"HMDB0092189","hmdb"
"HMDB0092190","hmdb"
"HMDB0092191","hmdb"
"HMDB0092192","hmdb"
"HMDB0092193","hmdb"
"HMDB0092194","hmdb"
"HMDB0092195","hmdb"
"HMDB0092196","hmdb"
"HMDB0092197","hmdb"
"HMDB0092198","hmdb"
"HMDB0092199","hmdb"
"HMDB0092200","hmdb"
"HMDB0092201","hmdb"
"HMDB0092202","hmdb"
"HMDB0092203","hmdb"
"HMDB0092204","hmdb"
"HMDB0092205","hmdb"
"HMDB0092206","hmdb"
"HMDB0092207","hmdb"
"HMDB0092208","hmdb"
"HMDB0092209","hmdb"
"HMDB0092210","hmdb"
"HMDB0092211","hmdb"
"HMDB0092212","hmdb"
"HMDB0092213","hmdb"
"HMDB0092214","hmdb"
"HMDB0092215","hmdb"
"HMDB0092216","hmdb"
"HMDB0092217","hmdb"
"HMDB0092218","hmdb"
"HMDB0092219","hmdb"
"HMDB0092220","hmdb"
"HMDB0092221","hmdb"
"HMDB0092222","hmdb"
